elbow_angle,shoulder_angle,hip_angle,knee_angle,label
178.2263694992929,2.55130999397273,158.32457393715046,104.4195761590733,bicep_curl
175.6567292208257,2.2241012190835745,162.81643536867057,101.46185182312031,bicep_curl
170.4132259771853,15.27663616932264,169.84568637557467,95.52949796325615,bicep_curl
165.84276760572226,20.260768081718115,175.7584049499159,89.68618531785745,bicep_curl
147.46029333667065,18.551105594094036,175.39158111803124,79.01019815422937,bicep_curl
122.25310468976829,6.771656018007519,150.93521705465741,57.046753873551744,bicep_curl
99.85340970722983,17.207150835633367,156.67550553610698,26.729392187058973,bicep_curl
85.14390010190031,19.967156300114436,157.53962382052512,23.416841326450502,bicep_curl
63.29525714076361,13.06511929843183,157.08689050071598,39.23489464526274,bicep_curl
62.32929078526198,8.889410285610213,171.43925473791208,73.26470011667365,bicep_curl
81.2429494254696,9.69419553092949,169.94265276949,71.55290530086721,bicep_curl
73.47467064762097,12.8030779682594,160.0246503037683,63.81013384027854,bicep_curl
104.5227947235819,17.20677777225051,152.33793652708465,57.07448307464684,bicep_curl
93.2764885717093,12.714306161788508,156.88257369522162,49.44028905697231,bicep_curl
104.5949476285399,7.348774598406656,163.00614146159532,67.75350897069362,bicep_curl
138.72827005203163,19.12471504789091,164.62421077768286,70.12048425404745,bicep_curl
168.43114953385873,19.828407059040916,178.42839571923295,88.52002103433209,bicep_curl
176.55639676983824,18.22308119246845,176.13372607766084,83.71310634101076,bicep_curl
170.26538493705542,13.535343114191651,178.50351783243408,85.80219074119739,bicep_curl
167.70028572336184,9.051466076262875,174.66577593135574,92.77667395463902,bicep_curl
166.065716740045,2.553155849259143,170.75250334471158,94.82170448498516,bicep_curl
168.5179854924842,10.844903030064204,179.15083125064217,88.362526610067,bicep_curl
178.431515091794,16.38202646493924,168.00207358161887,76.84436268901317,bicep_curl
149.76506982576015,16.778429830230145,171.0873251540038,78.73339873495124,bicep_curl
119.54877868224204,10.130738365580866,169.0903479521604,74.46734866687726,bicep_curl
97.49634766253732,9.619899811674406,162.45619080273227,69.66546674628538,bicep_curl
85.17481190091586,9.59462646493352,161.13387260456614,55.58757714098015,bicep_curl
77.68265035009144,7.092595285734148,164.32010078048813,62.623902497506414,bicep_curl
69.28763940459484,7.03777993583808,164.00956700436578,24.9904522769374,bicep_curl
70.24781491840544,8.695240964116593,162.85761043632152,67.57366501371062,bicep_curl
66.1173898383856,10.731577141977272,160.35539815187315,64.79030724811705,bicep_curl
57.11660480273637,17.216395571979586,154.30611469122076,37.42765795789853,bicep_curl
39.80951532701032,20.61952668508196,138.0914707100069,47.54111608279163,bicep_curl
36.959065284733974,21.388588474713213,129.94500210298503,39.381874422177006,bicep_curl
24.05779668854476,35.23386796800762,131.4310847339405,29.70074917217533,bicep_curl
25.345443783021626,34.03088817867077,126.64267792182295,37.48006336669558,bicep_curl
17.537514531518518,32.904528587317934,133.63477866602727,45.91309886740182,bicep_curl
17.869691562189473,29.967128019401393,137.87523670632348,30.384665879515527,bicep_curl
17.869691562189473,29.967128019401393,137.87523670632348,30.384665879515527,bicep_curl
156.0248525791016,21.104168865244894,134.37008958760944,30.307812804496734,bicep_curl
172.46841317930918,21.545709560833426,140.69103170929682,43.14256163022191,bicep_curl
176.14779409912907,19.60810254297328,131.172673633134,6.970941801492864,bicep_curl
179.91246131717085,21.91979726987345,133.6920798826616,10.144934201112273,bicep_curl
174.16960351505355,19.52743659829215,131.15777143310203,42.07729992985017,bicep_curl
174.95776188753808,20.053172233106466,132.57200171099643,47.362253735811244,bicep_curl
178.13093626907735,21.870412485477246,131.89657914886158,14.851388089799256,bicep_curl
167.7657342593167,20.971404615261456,137.6602269279783,51.93238523270354,bicep_curl
156.8388865919211,22.549862339502823,139.26044547922535,53.71750942531429,bicep_curl
77.73355249873869,25.588011987805512,141.2791390983515,20.384620363502396,bicep_curl
35.56474885121855,27.99309817697736,146.65530836506596,52.43806818714223,bicep_curl
25.473016386676086,29.635948704096712,127.20542022014209,41.43734724545032,bicep_curl
22.21262588819379,32.57239853710017,129.3966115879298,44.48488916897779,bicep_curl
23.238805526303643,40.10949524695262,138.99849578782522,28.965324102812374,bicep_curl
21.660566775878618,42.12770607854264,132.1517557887154,47.317548551720606,bicep_curl
20.206654156841665,40.2811699349953,132.12624552594718,47.257451705565245,bicep_curl
19.732809707793812,36.36923448354542,129.2043866896912,44.72954887152758,bicep_curl
21.406239343916017,30.083401888823612,127.0934873901407,42.95103858690719,bicep_curl
26.044926413837803,29.384021464226205,129.34466654783262,44.543840689509125,bicep_curl
40.515413594129015,28.47545297472391,134.83639566392552,49.843043272894484,bicep_curl
62.27231479784092,31.987244596057984,131.49866972805006,22.033717617321905,bicep_curl
99.42610052527303,26.306864012763842,142.02796233898678,56.816334698198666,bicep_curl
160.73044601992157,29.01181774615431,139.23245900787745,53.798625351240304,bicep_curl
170.5528302163515,28.79755877246115,135.80261430226776,49.94162062878612,bicep_curl
170.32257200182298,26.717355567909937,123.220374838726,8.721449261298543,bicep_curl
173.42309047829033,28.26594700652809,139.94785933354422,54.49249249638404,bicep_curl
173.53011309568217,27.803270770090457,139.13581050189103,53.60897583616192,bicep_curl
167.10358513359682,25.11106458782771,126.91884540316502,0.4221146520253692,bicep_curl
158.81446093365236,22.86515308253202,124.68102919856912,9.962714446862694,bicep_curl
144.63571399296285,24.761534611062665,140.90186611575288,54.982994081595415,bicep_curl
97.1432639357362,21.980872058765932,138.7622809658851,52.925478769023016,bicep_curl
63.68798397715122,25.216807701613167,134.15648830698825,48.763805702192656,bicep_curl
38.79600051216774,29.92461234270579,132.42127866190484,47.84797722085498,bicep_curl
25.59507098194993,29.505809181310042,129.49066945909783,44.83468136755766,bicep_curl
25.121674428759373,39.052228192602165,135.93394258556444,52.26133862190491,bicep_curl
22.21631196335855,38.44770585173655,129.37072000765113,45.24637486915093,bicep_curl
22.813121531740375,41.477895739036235,130.40483782165614,46.85536326621001,bicep_curl
22.53830634977741,41.485152863908965,136.60803965670507,53.25180080898131,bicep_curl
33.915012754255976,34.865272983123916,132.5662787341363,48.590612374387256,bicep_curl
33.915012754255976,34.865272983123916,132.5662787341363,48.590612374387256,bicep_curl
55.90385455330343,29.974718164890792,131.44951796291053,18.772430806953526,bicep_curl
136.50197830912285,25.626405762161248,140.52374338726582,54.71470846489151,bicep_curl
164.73925697903417,25.179667927206655,139.00010965003023,52.9817121097716,bicep_curl
168.56292505781076,23.22447746016825,122.95424444535249,4.567600182876484,bicep_curl
173.2244131940455,24.559480370815823,129.61654552032883,14.686948846331365,bicep_curl
173.03639945155402,24.92159335660999,129.55551467524432,9.13771607278791,bicep_curl
171.0132327951543,22.782430863293186,123.86873251056545,8.562463656677842,bicep_curl
171.16192946371086,22.718140527024676,123.78724695152366,5.450159371673225,bicep_curl
